transaction_id,target_company,acquirer,sector,sub_sector,deal_year,deal_quarter,deal_type,geography,financing_type,deal_size_mm,target_revenue_mm,target_ebitda_mm,ebitda_margin_pct,revenue_growth_pct,ev_ebitda_multiple,ev_revenue_multiple,synergy_pct_of_deal,outcome,strategic_rationale_tags,num_bidders,days_to_close,acquirer_type,target_ownership_pre
MA-2016-0474,Nexus Counseling,Lyra Health,Behavioral Health,Behavioral Health,2016,Q4,Management Buyout,West Coast,Earnout,378.9,149.8,13.3,12.8,14.0,11.8,2.53,3.9,Closed,Geographic Expansion|Vertical Integration,3,374.0,Strategic,Private
MA-2015-0475,Alliance Health Benefits,Blackstone,Health Insurance,Health Insurance,2015,Q1,Strategic Acquisition,Northeast,Earnout,341.9,299.9,12.6,10.1,9.1,14.2,1.14,11.0,Closed,Geographic Expansion|Cross-sell,3,139.0,Financial Sponsor,Private
MA-2017-0476,Lake Home Infusion,CenterWell Home Health,Home Health/Hospice,Home Health/Hospice,2017,Q3,Minority Investment,Multi-Regional,Seller Financing,24.5,10.3,1.4,11.8,7.1,15.0,2.37,3.9,Closed,Geographic Expansion|Cross-sell,1,111.0,Strategic,PE-Backed
MA-2019-0477,Beacon Medical Associates,General Atlantic,Physician Groups,Physician Groups,2019,Q1,Bolt-on Acquisition,National,Seller Financing,681.2,292.4,26.0,9.0,18.8,17.0,2.33,12.3,Closed,Scale|Platform Build|High Growth|Cost Synergies,1,110.0,Financial Sponsor,Private
MA-2019-0478,Silver Behavioral Services,Blackstone,Behavioral Health,Behavioral Health,2019,Q1,Platform Investment,Multi-Regional,Stock,57.8,18.5,1.6,13.7,9.7,14.5,3.12,3.0,Closed,Geographic Expansion|Platform Build|Cost Synergies,3,298.0,Financial Sponsor,PE-Backed
MA-2021-0479,Professional RCM,Conifer Health,Revenue Cycle,Revenue Cycle,2021,Q2,Platform Investment,Northeast,Cash + Stock,94.8,23.0,4.6,25.3,7.1,17.6,4.12,6.7,Closed,Geographic Expansion|Platform Build|Margin Improvement|Vertical Integration,4,302.0,Strategic,PE-Backed
MA-2020-0480,Golden Claims Management,TreanCore,Revenue Cycle,Revenue Cycle,2020,Q3,Strategic Acquisition,Midwest,Stock,57.4,17.7,3.2,22.4,18.9,15.4,3.24,11.8,Pending,Geographic Expansion|High Growth|Margin Improvement|Cost Synergies,2,,Strategic,PE-Backed
MA-2023-0481,Apex EHR Solutions,Warburg Pincus,Health IT,Health IT,2023,Q3,Platform Investment,Mountain West,Seller Financing,185.7,32.9,9.0,18.1,22.4,25.7,5.65,9.9,Closed,Technology Capability|Geographic Expansion|Platform Build|High Growth|Market Share,2,419.0,Financial Sponsor,Private
MA-2021-0482,Global Pharmaceuticals,Warburg Pincus,Pharma/Biotech,Pharma/Biotech,2021,Q4,Merger of Equals,Multi-Regional,Seller Financing,2124.3,253.5,75.5,26.0,11.9,28.8,8.38,14.2,Closed,Scale|Geographic Expansion|Margin Improvement|Diversification,2,273.0,Financial Sponsor,Private
MA-2021-0483,Principal Addiction Treatment,Bain Capital,Behavioral Health,Behavioral Health,2021,Q3,Strategic Acquisition,West Coast,Cash + Stock,20.6,12.3,1.6,9.9,19.3,15.8,1.68,19.4,Withdrawn,Geographic Expansion|High Growth|Cost Synergies,1,,Financial Sponsor,Public
MA-2016-0484,Peak Orthopedics,Becton Dickinson,Medical Devices,Medical Devices,2016,Q4,Strategic Acquisition,Southeast,Mixed,1220.2,221.9,44.6,21.3,19.0,18.2,5.5,19.6,Closed,Scale|Geographic Expansion|High Growth|Margin Improvement|Cross-sell,2,118.0,Strategic,PE-Backed
MA-2017-0485,Summit Medical Associates,Hellman & Friedman,Physician Groups,Physician Groups,2017,Q4,SPAC Merger,Great Plains,Mixed,8.6,6.2,0.9,7.6,6.3,13.6,1.38,4.7,Closed,Geographic Expansion|Market Share,5,108.0,Financial Sponsor,Private
MA-2018-0486,Keystone Behavioral Health,UPMC,Healthcare Services,Healthcare Services,2018,Q2,Recapitalization,Mountain West,Cash + Stock,32.8,14.1,1.4,16.8,16.8,17.0,2.33,4.3,Closed,Geographic Expansion|High Growth|Cross-sell,4,131.0,Strategic,Private
MA-2015-0487,Jefferson MedTech,Bain Capital,Medical Devices,Medical Devices,2015,Q2,Platform Investment,Mountain West,Seller Financing,165.4,28.3,5.9,28.9,11.4,18.2,5.85,3.5,Closed,Geographic Expansion|Platform Build|Margin Improvement|Market Share,2,223.0,Financial Sponsor,Private
MA-2015-0488,Principal PBM,Blackstone,Health Insurance,Health Insurance,2015,Q2,Platform Investment,Mid-Atlantic,Cash + Stock,5961.5,3466.0,62.4,5.8,13.8,20.3,1.72,7.8,Closed,Scale|Geographic Expansion|Platform Build|Cross-sell,1,340.0,Financial Sponsor,Public
MA-2019-0489,Cardinal Insurance,KKR,Health Insurance,Health Insurance,2019,Q4,SPAC Merger,Mid-Atlantic,Cash + Stock,7818.8,7307.3,306.9,5.2,5.7,14.6,1.07,7.2,Withdrawn,Scale|Geographic Expansion|Diversification,5,,Financial Sponsor,PE-Backed
MA-2021-0490,Regional PACE,Kindred at Home,Home Health/Hospice,Home Health/Hospice,2021,Q2,Bolt-on Acquisition,Southwest,Stock,80.9,44.0,5.2,11.6,3.3,14.2,1.84,14.9,Closed,Geographic Expansion|Platform Build|Cost Synergies,1,75.0,Strategic,Private
MA-2018-0491,Capital Dental Management,Bain Capital,Dental,Dental,2018,Q2,Strategic Acquisition,Midwest,All Cash,18.0,4.9,1.0,12.3,9.7,17.7,3.64,17.9,Terminated,Geographic Expansion|Diversification,3,,Financial Sponsor,Private
MA-2017-0492,Western Health AI,Veeva Systems,Health IT,Health IT,2017,Q2,Bolt-on Acquisition,Northeast,Seller Financing,99.9,18.8,3.7,22.7,24.5,22.3,5.32,9.2,Withdrawn,Technology Capability|Geographic Expansion|Platform Build|High Growth|Margin Improvement|Cost Synergies,5,,Strategic,PE-Backed
MA-2017-0493,Platinum Indemnity,Vista Equity,Health Insurance,Health Insurance,2017,Q1,SPAC Merger,Midwest,Seller Financing,438.5,259.5,10.1,10.5,8.4,18.0,1.69,5.2,Closed,Geographic Expansion|Diversification,5,409.0,Financial Sponsor,Non-Profit
MA-2020-0494,Southwest Medicare Advantage,Alignment Healthcare,Health Insurance,Health Insurance,2020,Q2,Carve-out,Mountain West,Seller Financing,2238.5,3669.7,392.7,10.8,14.3,16.8,0.61,8.9,Closed,Scale|Geographic Expansion|Carve-out Complexity|Vertical Integration,1,399.0,Strategic,Public
MA-2016-0495,Independence Personal Care,Warburg Pincus,Home Health/Hospice,Home Health/Hospice,2016,Q1,Minority Investment,Multi-Regional,Mixed,30.9,13.5,1.1,11.4,7.2,16.2,2.29,2.2,Withdrawn,Geographic Expansion|Cross-sell,2,,Financial Sponsor,PE-Backed
MA-2020-0496,Hudson Medical Group,Advocate Health,Healthcare Services,Healthcare Services,2020,Q4,Strategic Acquisition,Northeast,Stock,436.2,213.8,42.3,17.5,17.7,9.3,2.04,12.3,Closed,Geographic Expansion|High Growth|Diversification,5,144.0,Strategic,Private
MA-2017-0497,Zenith Mental Health,KKR,Behavioral Health,Behavioral Health,2017,Q4,Leveraged Buyout,Multi-Regional,Mixed,49.2,32.8,5.3,12.6,11.3,14.7,1.5,4.3,Withdrawn,Geographic Expansion|Cross-sell,2,,Financial Sponsor,Private
MA-2019-0498,Clearwater Pharma,Blackstone,Pharma/Biotech,Pharma/Biotech,2019,Q2,Minority Investment,West Coast,Stock,14353.7,1901.2,602.7,31.1,7.6,26.5,7.55,9.5,Closed,Scale|Geographic Expansion|Margin Improvement|Diversification,2,151.0,Financial Sponsor,PE-Backed
MA-2023-0499,Crest Medical Practice,General Atlantic,Physician Groups,Physician Groups,2023,Q1,Leveraged Buyout,Southeast,Leveraged,121.0,52.4,4.4,9.8,6.4,11.5,2.31,9.5,Closed,Geographic Expansion|Market Share,3,90.0,Financial Sponsor,Private
MA-2023-0500,Peak Life Sciences,KKR,Pharma/Biotech,Pharma/Biotech,2023,Q4,Strategic Acquisition,Mid-Atlantic,Mixed,13267.6,1797.8,596.9,30.8,16.3,27.9,7.38,13.7,Closed,Scale|Geographic Expansion|High Growth|Margin Improvement|Diversification,3,307.0,Financial Sponsor,Non-Profit
